Disease,Year,PROVINCE,Week_no,Count
Dengue,2022,Bueng Kan,11,2
Dengue,2022,Bueng Kan,12,0
Dengue,2022,Bueng Kan,13,0
Dengue,2022,Bueng Kan,14,0
Dengue,2022,Bueng Kan,15,0
Dengue,2022,Bueng Kan,16,0
Dengue,2022,Bueng Kan,17,0
Dengue,2022,Bueng Kan,18,0
Dengue,2022,Bueng Kan,19,0
Dengue,2022,Bueng Kan,20,0
Dengue,2022,Bueng Kan,21,0
Dengue,2022,Bueng Kan,22,0
Dengue,2022,Bueng Kan,23,0
Dengue,2022,Bueng Kan,24,0
Dengue,2022,Bueng Kan,25,0
Dengue,2022,Bueng Kan,26,0
Dengue,2022,Bueng Kan,27,3
Dengue,2022,Bueng Kan,28,3
Dengue,2022,Bueng Kan,29,0
Dengue,2022,Bueng Kan,30,0
Dengue,2022,Bueng Kan,31,0
Dengue,2022,Bueng Kan,32,0
Dengue,2022,Bueng Kan,33,0
Dengue,2022,Bueng Kan,34,1
Dengue,2022,Bueng Kan,35,2
Dengue,2022,Bueng Kan,36,0
Dengue,2022,Bueng Kan,37,2
Dengue,2022,Bueng Kan,38,0
Dengue,2022,Bueng Kan,39,0
Dengue,2022,Bueng Kan,40,0
Dengue,2022,Bueng Kan,41,0
Dengue,2022,Bueng Kan,42,0
Dengue,2022,Bueng Kan,43,2
Dengue,2022,Bueng Kan,44,0
Dengue,2022,Bueng Kan,45,0
Dengue,2022,Bueng Kan,46,0
Dengue,2022,Bueng Kan,47,1
Dengue,2022,Bueng Kan,48,0
Dengue,2022,Bueng Kan,49,1
Dengue,2022,Bueng Kan,50,0
Dengue,2022,Bueng Kan,51,0
Dengue,2022,Bueng Kan,52,0
Dengue,2022,Nong Bua Lamphu,1,0
Dengue,2022,Nong Bua Lamphu,2,0
Dengue,2022,Nong Bua Lamphu,3,0
Dengue,2022,Nong Bua Lamphu,4,0
Dengue,2022,Nong Bua Lamphu,5,0
Dengue,2022,Nong Bua Lamphu,6,0
Dengue,2022,Nong Bua Lamphu,7,0
Dengue,2022,Nong Bua Lamphu,8,0
Dengue,2022,Nong Bua Lamphu,9,0
Dengue,2022,Nong Bua Lamphu,10,0
Dengue,2022,Nong Bua Lamphu,11,0
Dengue,2022,Nong Bua Lamphu,12,0
Dengue,2022,Nong Bua Lamphu,13,0
Dengue,2022,Nong Bua Lamphu,14,0
Dengue,2022,Nong Bua Lamphu,15,0
Dengue,2022,Nong Bua Lamphu,16,0
Dengue,2022,Nong Bua Lamphu,17,0
Dengue,2022,Nong Bua Lamphu,18,0
Dengue,2022,Nong Bua Lamphu,19,0
Dengue,2022,Nong Bua Lamphu,20,0
Dengue,2022,Nong Bua Lamphu,21,0
Dengue,2022,Nong Bua Lamphu,22,0
Dengue,2022,Nong Bua Lamphu,23,0
Dengue,2022,Nong Bua Lamphu,24,0
Dengue,2022,Nong Bua Lamphu,25,3
Dengue,2022,Nong Bua Lamphu,26,2
Dengue,2022,Nong Bua Lamphu,27,3
Dengue,2022,Nong Bua Lamphu,28,1
Dengue,2022,Nong Bua Lamphu,29,1
Dengue,2022,Nong Bua Lamphu,30,0
Dengue,2022,Nong Bua Lamphu,31,2
Dengue,2022,Nong Bua Lamphu,32,5
Dengue,2022,Nong Bua Lamphu,33,2
Dengue,2022,Nong Bua Lamphu,34,4
Dengue,2022,Nong Bua Lamphu,35,1
Dengue,2022,Nong Bua Lamphu,36,1
Dengue,2022,Nong Bua Lamphu,37,0
Dengue,2022,Nong Bua Lamphu,38,0
Dengue,2022,Nong Bua Lamphu,39,0
Dengue,2022,Nong Bua Lamphu,40,0
Dengue,2022,Nong Bua Lamphu,41,2
Dengue,2022,Nong Bua Lamphu,42,0
Dengue,2022,Nong Bua Lamphu,43,0
Dengue,2022,Nong Bua Lamphu,44,1
Dengue,2022,Nong Bua Lamphu,45,1
Dengue,2022,Nong Bua Lamphu,46,1
Dengue,2022,Nong Bua Lamphu,47,3
Dengue,2022,Nong Bua Lamphu,48,0
Dengue,2022,Nong Bua Lamphu,49,2
Dengue,2022,Nong Bua Lamphu,50,0
Dengue,2022,Nong Bua Lamphu,51,2
Dengue,2022,Nong Bua Lamphu,52,0
Dengue,2022,Khon Kaen,1,0
Dengue,2022,Khon Kaen,2,1
Dengue,2022,Khon Kaen,3,0
Dengue,2022,Khon Kaen,4,0
Dengue,2022,Khon Kaen,5,0
Dengue,2022,Khon Kaen,6,1
Dengue,2022,Khon Kaen,7,0
Dengue,2022,Khon Kaen,8,1
Dengue,2022,Khon Kaen,9,0
Dengue,2022,Khon Kaen,10,0
Dengue,2022,Khon Kaen,11,1
Dengue,2022,Khon Kaen,12,0
Dengue,2022,Khon Kaen,13,0
Dengue,2022,Khon Kaen,14,0
Dengue,2022,Khon Kaen,15,1
Dengue,2022,Khon Kaen,16,1
Dengue,2022,Khon Kaen,17,0
Dengue,2022,Khon Kaen,18,0
Dengue,2022,Khon Kaen,19,6
Dengue,2022,Khon Kaen,20,13
Dengue,2022,Khon Kaen,21,9
Dengue,2022,Khon Kaen,22,8
Dengue,2022,Khon Kaen,23,14
Dengue,2022,Khon Kaen,24,12
Dengue,2022,Khon Kaen,25,16
Dengue,2022,Khon Kaen,26,33
Dengue,2022,Khon Kaen,27,24
Dengue,2022,Khon Kaen,28,30
Dengue,2022,Khon Kaen,29,18
Dengue,2022,Khon Kaen,30,20
Dengue,2022,Khon Kaen,31,29
Dengue,2022,Khon Kaen,32,28
Dengue,2022,Khon Kaen,33,23
Dengue,2022,Khon Kaen,34,22
Dengue,2022,Khon Kaen,35,22
Dengue,2022,Khon Kaen,36,10
Dengue,2022,Khon Kaen,37,13
Dengue,2022,Khon Kaen,38,12
Dengue,2022,Khon Kaen,39,10
Dengue,2022,Khon Kaen,40,15
Dengue,2022,Khon Kaen,41,11
Dengue,2022,Khon Kaen,42,4
Dengue,2022,Khon Kaen,43,11
Dengue,2022,Khon Kaen,44,7
Dengue,2022,Khon Kaen,45,5
Dengue,2022,Khon Kaen,46,8
Dengue,2022,Khon Kaen,47,2
Dengue,2022,Khon Kaen,48,5
Dengue,2022,Khon Kaen,49,6
Dengue,2022,Khon Kaen,50,7
Dengue,2022,Khon Kaen,51,2
Dengue,2022,Khon Kaen,52,0
Dengue,2022,Udon Thani,1,0
Dengue,2022,Udon Thani,2,0
Dengue,2022,Udon Thani,3,0
Dengue,2022,Udon Thani,4,1
Dengue,2022,Udon Thani,5,0
Dengue,2022,Udon Thani,6,0
Dengue,2022,Udon Thani,7,0
Dengue,2022,Udon Thani,8,0
Dengue,2022,Udon Thani,9,0
Dengue,2022,Udon Thani,10,0
Dengue,2022,Udon Thani,11,0
Dengue,2022,Udon Thani,12,0
Dengue,2022,Udon Thani,13,0
Dengue,2022,Udon Thani,14,0
Dengue,2022,Udon Thani,15,0
Dengue,2022,Udon Thani,16,0
Dengue,2022,Udon Thani,17,0
Dengue,2022,Udon Thani,18,2
Dengue,2022,Udon Thani,19,0
Dengue,2022,Udon Thani,20,0
Dengue,2022,Udon Thani,21,5
Dengue,2022,Udon Thani,22,4
Dengue,2022,Udon Thani,23,4
Dengue,2022,Udon Thani,24,14
Dengue,2022,Udon Thani,25,17
Dengue,2022,Udon Thani,26,25
Dengue,2022,Udon Thani,27,7
Dengue,2022,Udon Thani,28,10
Dengue,2022,Udon Thani,29,4
Dengue,2022,Udon Thani,30,24
Dengue,2022,Udon Thani,31,35
Dengue,2022,Udon Thani,32,32
Dengue,2022,Udon Thani,33,33
Dengue,2022,Udon Thani,34,28
Dengue,2022,Udon Thani,35,23
Dengue,2022,Udon Thani,36,17
Dengue,2022,Udon Thani,37,1
Dengue,2022,Udon Thani,38,0
Dengue,2022,Udon Thani,39,0
Dengue,2022,Udon Thani,40,0
Dengue,2022,Udon Thani,41,0
Dengue,2022,Udon Thani,42,0
Dengue,2022,Udon Thani,43,0
Dengue,2022,Udon Thani,44,0
Dengue,2022,Udon Thani,45,0
Dengue,2022,Udon Thani,46,0
Dengue,2022,Udon Thani,47,0
Dengue,2022,Udon Thani,48,0
Dengue,2022,Udon Thani,49,4
Dengue,2022,Udon Thani,50,0
Dengue,2022,Udon Thani,51,0
Dengue,2022,Udon Thani,52,0
Dengue,2022,Loei,1,0
Dengue,2022,Loei,2,0
Dengue,2022,Loei,3,0
Dengue,2022,Loei,4,0
Dengue,2022,Loei,5,0
Dengue,2022,Loei,6,0
Dengue,2022,Loei,7,0
Dengue,2022,Loei,8,1
Dengue,2022,Loei,9,0
Dengue,2022,Loei,10,0
Dengue,2022,Loei,11,1
Dengue,2022,Loei,12,4
Dengue,2022,Loei,13,1
Dengue,2022,Loei,14,1
Dengue,2022,Loei,15,1
Dengue,2022,Loei,16,0
Dengue,2022,Loei,17,0
Dengue,2022,Loei,18,0
Dengue,2022,Loei,19,1
Dengue,2022,Loei,20,4
Dengue,2022,Loei,21,3
Dengue,2022,Loei,22,9
Dengue,2022,Loei,23,2
Dengue,2022,Loei,24,8
Dengue,2022,Loei,25,8
Dengue,2022,Loei,26,16
Dengue,2022,Loei,27,20
Dengue,2022,Loei,28,15
Dengue,2022,Loei,29,14
Dengue,2022,Loei,30,13
Dengue,2022,Loei,31,16
Dengue,2022,Loei,32,11
Dengue,2022,Loei,33,7
Dengue,2022,Loei,34,14
Dengue,2022,Loei,35,9
Dengue,2022,Loei,36,8
Dengue,2022,Loei,37,2
Dengue,2022,Loei,38,7
Dengue,2022,Loei,39,7
Dengue,2022,Loei,40,8
Dengue,2022,Loei,41,10
Dengue,2022,Loei,42,3
Dengue,2022,Loei,43,6
Dengue,2022,Loei,44,5
Dengue,2022,Loei,45,6
Dengue,2022,Loei,46,3
Dengue,2022,Loei,47,9
Dengue,2022,Loei,48,6
Dengue,2022,Loei,49,4
Dengue,2022,Loei,50,2
Dengue,2022,Loei,51,2
Dengue,2022,Loei,52,0
Dengue,2022,Nong Khai,1,0
Dengue,2022,Nong Khai,2,0
Dengue,2022,Nong Khai,3,0
Dengue,2022,Nong Khai,4,0
Dengue,2022,Nong Khai,5,0
Dengue,2022,Nong Khai,6,0
Dengue,2022,Nong Khai,7,0
Dengue,2022,Nong Khai,8,0
Dengue,2022,Nong Khai,9,0
Dengue,2022,Nong Khai,10,0
Dengue,2022,Nong Khai,11,0
Dengue,2022,Nong Khai,12,1
Dengue,2022,Nong Khai,13,0
Dengue,2022,Nong Khai,14,0
Dengue,2022,Nong Khai,15,2
Dengue,2022,Nong Khai,16,0
Dengue,2022,Nong Khai,17,1
Dengue,2022,Nong Khai,18,0
Dengue,2022,Nong Khai,19,1
Dengue,2022,Nong Khai,20,0
Dengue,2022,Nong Khai,21,1
Dengue,2022,Nong Khai,22,2
Dengue,2022,Nong Khai,23,2
Dengue,2022,Nong Khai,24,9
Dengue,2022,Nong Khai,25,11
Dengue,2022,Nong Khai,26,8
Dengue,2022,Nong Khai,27,8
Dengue,2022,Nong Khai,28,9
Dengue,2022,Nong Khai,29,10
Dengue,2022,Nong Khai,30,8
Dengue,2022,Nong Khai,31,17
Dengue,2022,Nong Khai,32,17
Dengue,2022,Nong Khai,33,8
Dengue,2022,Nong Khai,34,2
Dengue,2022,Nong Khai,35,15
Dengue,2022,Nong Khai,36,8
Dengue,2022,Nong Khai,37,11
Dengue,2022,Nong Khai,38,8
Dengue,2022,Nong Khai,39,3
Dengue,2022,Nong Khai,40,4
Dengue,2022,Nong Khai,41,3
Dengue,2022,Nong Khai,42,3
Dengue,2022,Nong Khai,43,3
Dengue,2022,Nong Khai,44,6
Dengue,2022,Nong Khai,45,8
Dengue,2022,Nong Khai,46,1
Dengue,2022,Nong Khai,47,4
Dengue,2022,Nong Khai,48,2
Dengue,2022,Nong Khai,49,1
Dengue,2022,Nong Khai,50,0
Dengue,2022,Nong Khai,51,5
Dengue,2022,Nong Khai,52,2
Dengue,2022,Maha Sarakham,1,0
Dengue,2022,Maha Sarakham,2,0
Dengue,2022,Maha Sarakham,3,0
Dengue,2022,Maha Sarakham,4,1
Dengue,2022,Maha Sarakham,5,0
Dengue,2022,Maha Sarakham,6,0
Dengue,2022,Maha Sarakham,7,0
Dengue,2022,Maha Sarakham,8,1
Dengue,2022,Maha Sarakham,9,1
Dengue,2022,Maha Sarakham,10,1
Dengue,2022,Maha Sarakham,11,0
Dengue,2022,Maha Sarakham,12,1
Dengue,2022,Maha Sarakham,13,0
Dengue,2022,Maha Sarakham,14,0
Dengue,2022,Maha Sarakham,15,1
Dengue,2022,Maha Sarakham,16,0
Dengue,2022,Maha Sarakham,17,1
Dengue,2022,Maha Sarakham,18,9
Dengue,2022,Maha Sarakham,19,6
Dengue,2022,Maha Sarakham,20,10
Dengue,2022,Maha Sarakham,21,13
Dengue,2022,Maha Sarakham,22,16
Dengue,2022,Maha Sarakham,23,17
Dengue,2022,Maha Sarakham,24,23
Dengue,2022,Maha Sarakham,25,35
Dengue,2022,Maha Sarakham,26,39
Dengue,2022,Maha Sarakham,27,24
Dengue,2022,Maha Sarakham,28,24
Dengue,2022,Maha Sarakham,29,27
Dengue,2022,Maha Sarakham,30,24
Dengue,2022,Maha Sarakham,31,28
Dengue,2022,Maha Sarakham,32,23
Dengue,2022,Maha Sarakham,33,27
Dengue,2022,Maha Sarakham,34,23
Dengue,2022,Maha Sarakham,35,17
Dengue,2022,Maha Sarakham,36,7
Dengue,2022,Maha Sarakham,37,12
Dengue,2022,Maha Sarakham,38,13
Dengue,2022,Maha Sarakham,39,11
Dengue,2022,Maha Sarakham,40,4
Dengue,2022,Maha Sarakham,41,5
Dengue,2022,Maha Sarakham,42,3
Dengue,2022,Maha Sarakham,43,4
Dengue,2022,Maha Sarakham,44,7
Dengue,2022,Maha Sarakham,45,7
Dengue,2022,Maha Sarakham,46,9
Dengue,2022,Maha Sarakham,47,14
Dengue,2022,Maha Sarakham,48,5
Dengue,2022,Maha Sarakham,49,3
Dengue,2022,Maha Sarakham,50,3
Dengue,2022,Maha Sarakham,51,1
Dengue,2022,Maha Sarakham,52,1
Dengue,2022,Roi Et,1,2
Dengue,2022,Roi Et,2,2
Dengue,2022,Roi Et,3,7
Dengue,2022,Roi Et,4,4
Dengue,2022,Roi Et,5,2
Dengue,2022,Roi Et,6,4
Dengue,2022,Roi Et,7,2
Dengue,2022,Roi Et,8,2
Dengue,2022,Roi Et,9,0
Dengue,2022,Roi Et,10,0
Dengue,2022,Roi Et,11,0
Dengue,2022,Roi Et,12,0
Dengue,2022,Roi Et,13,2
Dengue,2022,Roi Et,14,1
Dengue,2022,Roi Et,15,0
Dengue,2022,Roi Et,16,4
Dengue,2022,Roi Et,17,2
Dengue,2022,Roi Et,18,6
Dengue,2022,Roi Et,19,2
Dengue,2022,Roi Et,20,7
Dengue,2022,Roi Et,21,13
Dengue,2022,Roi Et,22,25
Dengue,2022,Roi Et,23,48
Dengue,2022,Roi Et,24,42
Dengue,2022,Roi Et,25,34
Dengue,2022,Roi Et,26,43
Dengue,2022,Roi Et,27,27
Dengue,2022,Roi Et,28,20
Dengue,2022,Roi Et,29,20
Dengue,2022,Roi Et,30,18
Dengue,2022,Roi Et,31,30
Dengue,2022,Roi Et,32,20
Dengue,2022,Roi Et,33,26
Dengue,2022,Roi Et,34,26
Dengue,2022,Roi Et,35,31
Dengue,2022,Roi Et,36,23
Dengue,2022,Roi Et,37,21
Dengue,2022,Roi Et,38,8
Dengue,2022,Roi Et,39,10
Dengue,2022,Roi Et,40,15
Dengue,2022,Roi Et,41,8
Dengue,2022,Roi Et,42,5
Dengue,2022,Roi Et,43,10
Dengue,2022,Roi Et,44,10
Dengue,2022,Roi Et,45,14
Dengue,2022,Roi Et,46,10
Dengue,2022,Roi Et,47,6
Dengue,2022,Roi Et,48,6
Dengue,2022,Roi Et,49,8
Dengue,2022,Roi Et,50,3
Dengue,2022,Roi Et,51,2
Dengue,2022,Roi Et,52,4
Dengue,2022,Kalasin,1,0
Dengue,2022,Kalasin,2,0
Dengue,2022,Kalasin,3,2
Dengue,2022,Kalasin,4,1
Dengue,2022,Kalasin,5,0
Dengue,2022,Kalasin,6,0
Dengue,2022,Kalasin,7,1
Dengue,2022,Kalasin,8,0
Dengue,2022,Kalasin,9,1
Dengue,2022,Kalasin,10,1
Dengue,2022,Kalasin,11,2
Dengue,2022,Kalasin,12,1
Dengue,2022,Kalasin,13,0
Dengue,2022,Kalasin,14,0
Dengue,2022,Kalasin,15,0
Dengue,2022,Kalasin,16,0
Dengue,2022,Kalasin,17,0
Dengue,2022,Kalasin,18,3
Dengue,2022,Kalasin,19,0
Dengue,2022,Kalasin,20,7
Dengue,2022,Kalasin,21,2
Dengue,2022,Kalasin,22,4
Dengue,2022,Kalasin,23,2
Dengue,2022,Kalasin,24,13
Dengue,2022,Kalasin,25,23
Dengue,2022,Kalasin,26,12
Dengue,2022,Kalasin,27,15
Dengue,2022,Kalasin,28,17
Dengue,2022,Kalasin,29,8
Dengue,2022,Kalasin,30,21
Dengue,2022,Kalasin,31,23
Dengue,2022,Kalasin,32,17
Dengue,2022,Kalasin,33,10
Dengue,2022,Kalasin,34,11
Dengue,2022,Kalasin,35,7
Dengue,2022,Kalasin,36,7
Dengue,2022,Kalasin,37,4
Dengue,2022,Kalasin,38,3
Dengue,2022,Kalasin,39,5
Dengue,2022,Kalasin,40,1
Dengue,2022,Kalasin,41,5
Dengue,2022,Kalasin,42,3
Dengue,2022,Kalasin,43,6
Dengue,2022,Kalasin,44,4
Dengue,2022,Kalasin,45,7
Dengue,2022,Kalasin,46,3
Dengue,2022,Kalasin,47,4
Dengue,2022,Kalasin,48,4
Dengue,2022,Kalasin,49,4
Dengue,2022,Kalasin,50,1
Dengue,2022,Kalasin,51,5
Dengue,2022,Kalasin,52,3
Dengue,2022,Sakon Nakhon,1,1
Dengue,2022,Sakon Nakhon,2,0
Dengue,2022,Sakon Nakhon,3,1
Dengue,2022,Sakon Nakhon,4,2
Dengue,2022,Sakon Nakhon,5,0
Dengue,2022,Sakon Nakhon,6,3
Dengue,2022,Sakon Nakhon,7,0
Dengue,2022,Sakon Nakhon,8,2
Dengue,2022,Sakon Nakhon,9,0
Dengue,2022,Sakon Nakhon,10,0
Dengue,2022,Sakon Nakhon,11,0
Dengue,2022,Sakon Nakhon,12,1
Dengue,2022,Sakon Nakhon,13,4
Dengue,2022,Sakon Nakhon,14,4
Dengue,2022,Sakon Nakhon,15,1
Dengue,2022,Sakon Nakhon,16,4
Dengue,2022,Sakon Nakhon,17,2
Dengue,2022,Sakon Nakhon,18,1
Dengue,2022,Sakon Nakhon,19,4
Dengue,2022,Sakon Nakhon,20,0
Dengue,2022,Sakon Nakhon,21,2
Dengue,2022,Sakon Nakhon,22,2
Dengue,2022,Sakon Nakhon,23,6
Dengue,2022,Sakon Nakhon,24,7
Dengue,2022,Sakon Nakhon,25,16
Dengue,2022,Sakon Nakhon,26,14
Dengue,2022,Sakon Nakhon,27,9
Dengue,2022,Sakon Nakhon,28,10
Dengue,2022,Sakon Nakhon,29,8
Dengue,2022,Sakon Nakhon,30,5
Dengue,2022,Sakon Nakhon,31,5
Dengue,2022,Sakon Nakhon,32,2
Dengue,2022,Sakon Nakhon,33,3
Dengue,2022,Sakon Nakhon,34,7
Dengue,2022,Sakon Nakhon,35,4
Dengue,2022,Sakon Nakhon,36,1
Dengue,2022,Sakon Nakhon,37,2
Dengue,2022,Sakon Nakhon,38,2
Dengue,2022,Sakon Nakhon,39,1
Dengue,2022,Sakon Nakhon,40,2
Dengue,2022,Sakon Nakhon,41,0
Dengue,2022,Sakon Nakhon,42,2
Dengue,2022,Sakon Nakhon,43,1
Dengue,2022,Sakon Nakhon,44,1
Dengue,2022,Sakon Nakhon,45,0
Dengue,2022,Sakon Nakhon,46,3
Dengue,2022,Sakon Nakhon,47,1
Dengue,2022,Sakon Nakhon,48,1
Dengue,2022,Sakon Nakhon,49,3
Dengue,2022,Sakon Nakhon,50,0
Dengue,2022,Sakon Nakhon,51,0
Dengue,2022,Sakon Nakhon,52,0
Dengue,2022,Nakhon Phanom,1,0
Dengue,2022,Nakhon Phanom,2,1
Dengue,2022,Nakhon Phanom,3,1
Dengue,2022,Nakhon Phanom,4,2
Dengue,2022,Nakhon Phanom,5,1
Dengue,2022,Nakhon Phanom,6,1
Dengue,2022,Nakhon Phanom,7,1
Dengue,2022,Nakhon Phanom,8,0
Dengue,2022,Nakhon Phanom,9,0
Dengue,2022,Nakhon Phanom,10,0
Dengue,2022,Nakhon Phanom,11,3
Dengue,2022,Nakhon Phanom,12,1
Dengue,2022,Nakhon Phanom,13,0
Dengue,2022,Nakhon Phanom,14,1
Dengue,2022,Nakhon Phanom,15,0
Dengue,2022,Nakhon Phanom,16,0
Dengue,2022,Nakhon Phanom,17,0
Dengue,2022,Nakhon Phanom,18,0
Dengue,2022,Nakhon Phanom,19,1
Dengue,2022,Nakhon Phanom,20,3
Dengue,2022,Nakhon Phanom,21,8
Dengue,2022,Nakhon Phanom,22,8
Dengue,2022,Nakhon Phanom,23,12
Dengue,2022,Nakhon Phanom,24,16
Dengue,2022,Nakhon Phanom,25,38
Dengue,2022,Nakhon Phanom,26,21
Dengue,2022,Nakhon Phanom,27,29
Dengue,2022,Nakhon Phanom,28,17
Dengue,2022,Nakhon Phanom,29,18
Dengue,2022,Nakhon Phanom,30,7
Dengue,2022,Nakhon Phanom,31,9
Dengue,2022,Nakhon Phanom,32,5
Dengue,2022,Nakhon Phanom,33,5
Dengue,2022,Nakhon Phanom,34,6
Dengue,2022,Nakhon Phanom,35,7
Dengue,2022,Nakhon Phanom,36,8
Dengue,2022,Nakhon Phanom,37,6
Dengue,2022,Nakhon Phanom,38,6
Dengue,2022,Nakhon Phanom,39,6
Dengue,2022,Nakhon Phanom,40,4
Dengue,2022,Nakhon Phanom,41,4
Dengue,2022,Nakhon Phanom,42,3
Dengue,2022,Nakhon Phanom,43,2
Dengue,2022,Nakhon Phanom,44,2
Dengue,2022,Nakhon Phanom,45,0
Dengue,2022,Nakhon Phanom,46,1
Dengue,2022,Nakhon Phanom,47,0
Dengue,2022,Nakhon Phanom,48,1
Dengue,2022,Nakhon Phanom,49,2
Dengue,2022,Nakhon Phanom,50,2
Dengue,2022,Nakhon Phanom,51,0
Dengue,2022,Nakhon Phanom,52,0
Dengue,2022,Mukdahan,1,0
Dengue,2022,Mukdahan,2,0
Dengue,2022,Mukdahan,3,0
Dengue,2022,Mukdahan,4,0
Dengue,2022,Mukdahan,5,0
Dengue,2022,Mukdahan,6,0
Dengue,2022,Mukdahan,7,0
Dengue,2022,Mukdahan,8,0
Dengue,2022,Mukdahan,9,0
Dengue,2022,Mukdahan,10,1
Dengue,2022,Mukdahan,11,0
Dengue,2022,Mukdahan,12,0
Dengue,2022,Mukdahan,13,0
Dengue,2022,Mukdahan,14,0
Dengue,2022,Mukdahan,15,1
Dengue,2022,Mukdahan,16,0
Dengue,2022,Mukdahan,17,0
Dengue,2022,Mukdahan,18,0
Dengue,2022,Mukdahan,19,0
Dengue,2022,Mukdahan,20,0
Dengue,2022,Mukdahan,21,0
Dengue,2022,Mukdahan,22,1
Dengue,2022,Mukdahan,23,8
Dengue,2022,Mukdahan,24,3
Dengue,2022,Mukdahan,25,7
Dengue,2022,Mukdahan,26,6
Dengue,2022,Mukdahan,27,10
Dengue,2022,Mukdahan,28,5
Dengue,2022,Mukdahan,29,5
Dengue,2022,Mukdahan,30,12
Dengue,2022,Mukdahan,31,14
Dengue,2022,Mukdahan,32,15
Dengue,2022,Mukdahan,33,8
Dengue,2022,Mukdahan,34,4
Dengue,2022,Mukdahan,35,13
Dengue,2022,Mukdahan,36,11
Dengue,2022,Mukdahan,37,3
Dengue,2022,Mukdahan,38,3
Dengue,2022,Mukdahan,39,2
Dengue,2022,Mukdahan,40,0
Dengue,2022,Mukdahan,41,0
Dengue,2022,Mukdahan,42,0
Dengue,2022,Mukdahan,43,1
Dengue,2022,Mukdahan,44,1
Dengue,2022,Mukdahan,45,0
Dengue,2022,Mukdahan,46,1
Dengue,2022,Mukdahan,47,1
Dengue,2022,Mukdahan,48,0
Dengue,2022,Mukdahan,49,1
Dengue,2022,Mukdahan,50,1
Dengue,2022,Mukdahan,51,0
Dengue,2022,Mukdahan,52,0
Dengue,2022,Chiang Mai,1,1
Dengue,2022,Chiang Mai,2,2
Dengue,2022,Chiang Mai,3,1
Dengue,2022,Chiang Mai,4,0
Dengue,2022,Chiang Mai,5,1
Dengue,2022,Chiang Mai,6,1
Dengue,2022,Chiang Mai,7,2
Dengue,2022,Chiang Mai,8,2
Dengue,2022,Chiang Mai,9,1
Dengue,2022,Chiang Mai,10,0
Dengue,2022,Chiang Mai,11,2
Dengue,2022,Chiang Mai,12,0
Dengue,2022,Chiang Mai,13,9
Dengue,2022,Chiang Mai,14,6
Dengue,2022,Chiang Mai,15,2
Dengue,2022,Chiang Mai,16,2
Dengue,2022,Chiang Mai,17,1
Dengue,2022,Chiang Mai,18,9
Dengue,2022,Chiang Mai,19,11
Dengue,2022,Chiang Mai,20,26
Dengue,2022,Chiang Mai,21,25
Dengue,2022,Chiang Mai,22,52
Dengue,2022,Chiang Mai,23,71
Dengue,2022,Chiang Mai,24,92
Dengue,2022,Chiang Mai,25,95
Dengue,2022,Chiang Mai,26,113
Dengue,2022,Chiang Mai,27,142
Dengue,2022,Chiang Mai,28,86
Dengue,2022,Chiang Mai,29,87
Dengue,2022,Chiang Mai,30,96
Dengue,2022,Chiang Mai,31,113
Dengue,2022,Chiang Mai,32,103
Dengue,2022,Chiang Mai,33,113
Dengue,2022,Chiang Mai,34,82
Dengue,2022,Chiang Mai,35,91
Dengue,2022,Chiang Mai,36,95
Dengue,2022,Chiang Mai,37,89
Dengue,2022,Chiang Mai,38,88
Dengue,2022,Chiang Mai,39,69
Dengue,2022,Chiang Mai,40,73
Dengue,2022,Chiang Mai,41,57
Dengue,2022,Chiang Mai,42,77
Dengue,2022,Chiang Mai,43,75
Dengue,2022,Chiang Mai,44,63
Dengue,2022,Chiang Mai,45,41
Dengue,2022,Chiang Mai,46,52
Dengue,2022,Chiang Mai,47,50
Dengue,2022,Chiang Mai,48,52
Dengue,2022,Chiang Mai,49,35
Dengue,2022,Chiang Mai,50,41
Dengue,2022,Chiang Mai,51,7
Dengue,2022,Chiang Mai,52,1
Dengue,2022,Lamphun,1,0
Dengue,2022,Lamphun,2,0
Dengue,2022,Lamphun,3,0
Dengue,2022,Lamphun,4,0
Dengue,2022,Lamphun,5,0
Dengue,2022,Lamphun,6,0
Dengue,2022,Lamphun,7,0
Dengue,2022,Lamphun,8,0
Dengue,2022,Lamphun,9,0
Dengue,2022,Lamphun,10,0
Dengue,2022,Lamphun,11,0
Dengue,2022,Lamphun,12,0
Dengue,2022,Lamphun,13,0
Dengue,2022,Lamphun,14,0
Dengue,2022,Lamphun,15,0
Dengue,2022,Lamphun,16,0
Dengue,2022,Lamphun,17,2
Dengue,2022,Lamphun,18,2
Dengue,2022,Lamphun,19,1
Dengue,2022,Lamphun,20,0
Dengue,2022,Lamphun,21,0
Dengue,2022,Lamphun,22,1
Dengue,2022,Lamphun,23,1
Dengue,2022,Lamphun,24,0
Dengue,2022,Lamphun,25,4
Dengue,2022,Lamphun,26,1
Dengue,2022,Lamphun,27,4
Dengue,2022,Lamphun,28,1
Dengue,2022,Lamphun,29,2
Dengue,2022,Lamphun,30,1
Dengue,2022,Lamphun,31,2
Dengue,2022,Lamphun,32,5
Dengue,2022,Lamphun,33,1
Dengue,2022,Lamphun,34,1
Dengue,2022,Lamphun,35,2
Dengue,2022,Lamphun,36,2
Dengue,2022,Lamphun,37,1
Dengue,2022,Lamphun,38,1
Dengue,2022,Lamphun,39,0
Dengue,2022,Lamphun,40,1
Dengue,2022,Lamphun,41,4
Dengue,2022,Lamphun,42,2
